"imdbid","id"
"1350498","2470"
"1351177","5052"
"1351685","3955"
"1352824","1341"
"1355630","5722"
"1355683","6486"
"1356380","3072"
"1360860","1609"
"1361318","6035"
"1362058","5044"
"1366344","5139"
"1368491","1577"
"1369706","2813"
"1370212","1801"
"1371111","3593"
"1371150","5977"
"1371155","1652"
"1371585","3215"
"1371630","1043"
"1372301","3936"
"1372306","3041"
"1372686","3969"
"1375666","1169"
"1375670","980"
"1376195","1930"
"1376213","5207"
"1376233","2837"
"1379177","1813"
"1379182","712"
"1379222","2884"
"1381404","4465"
"1381413","4530"
"1381512","3472"
"1385826","2067"
"1385867","1453"
"1385956","6004"
"1386588","1448"
"1386703","3535"
"1386932","3187"
"1389137","3136"
"1389374","1410"
"1390411","6589"
"1391034","2112"
"1392170","3138"
"1392190","6242"
"1392214","4641"
"1393746","3109"
"1396218","2425"
"1397280","3790"
"1398426","6435"
"1398428","4038"
"1399103","2469"
"1399683","909"
"1401143","4790"
"1401152","6285"
"1401643","3042"
"1403177","2289"
"1403214","4091"
"1403865","1854"
"1403981","1303"
"1403988","2791"
"1405365","3480"
"1405500","2307"
"1405808","811"
"1405809","1803"
"1405810","5623"
"1406160","1797"
"1407061","901"
"1407065","3620"
"1408101","4127"
"1408253","5104"
"1409024","3284"
"1410063","4285"
"1411238","2275"
"1411250","4543"
"1411697","2356"
"1411704","2201"
"1412386","3273"
"1412541","3278"
"1414382","1626"
"1415283","2416"
"1418377","5218"
"1421051","2124"
"1422136","5041"
"1422201","4114"
"1422674","5951"
"1422675","5923"
"1423894","2200"
"1424327","2443"
"1424381","1168"
"1424431","536"
"1424432","2633"
"1424797","2196"
"1425928","4088"
"1425933","1175"
"1426320","3686"
"1426329","4583"
"1426362","1482"
"1426371","3516"
"1426374","721"
"1428538","3856"
"1429392","2702"
"1430132","4388"
"1430607","4914"
"1430612","5447"
"1430615","3067"
"1430626","3167"
"1431181","1760"
"1433108","2177"
"1433540","2558"
"1433802","6248"
"1433811","4545"
"1435513","2991"
"1436045","1698"
"1436562","2205"
"1438176","2975"
"1438216","2202"
"1438254","1865"
"1439572","3346"
"1440118","2789"
"1440129","3192"
"1440161","3196"
"1440232","2773"
"1440292","2189"
"1440345","3605"
"1440728","1530"
"1440741","4929"
"1441326","2839"
"1441395","5397"
"1441912","4102"
"1441951","3855"
"1441952","3244"
"1441953","6322"
"1441956","4103"
"1442437","2915"
"1442519","2439"
"1443518","968"
"1445520","3268"
"1446192","3757"
"1446201","5013"
"1446714","3301"
"1447479","2810"
"1448755","2714"
"1449283","2595"
"1450321","4681"
"1450332","3568"
"1451762","3464"
"1452628","4052"
"1453405","4256"
"1454029","2276"
"1454468","4655"
"1455151","1519"
"1456060","5018"
"1456472","3428"
"1456941","5134"
"1457767","4370"
"1458175","1777"
"1461305","6214"
"1461312","2454"
"1462041","2834"
"1462053","2827"
"1462758","1650"
"1462769","3484"
"1462900","4156"
"1463167","3378"
"1463188","1638"
"1464191","5541"
"1464540","2063"
"1464580","2811"
"1465522","2783"
"1466054","4311"
"1467304","978"
"1469259","4453"
"1470023","824"
"1470827","1842"
"1473149","1137"
"1474276","1486"
"1477171","1672"
"1477837","3028"
"1477855","3908"
"1478338","2123"
"1478804","4207"
"1478964","2735"
"1479163","5857"
"1479668","1651"
"1479676","1526"
"1480295","4537"
"1480656","3481"
"1481572","2482"
"1482459","3492"
"1483013","4055"
"1483324","5758"
"1483797","6122"
"1483831","1796"
"1485698","5120"
"1486185","2135"
"1486190","2358"
"1486192","3260"
"1486834","6083"
"1487118","5986"
"1488555","5575"
"1488591","3082"
"1488598","3505"
"1490017","5132"
"1492030","3057"
"1492841","3580"
"1493886","4466"
"1494772","3390"
"1496025","2997"
"1496422","4663"
"1496884","5100"
"1498569","2790"
"1499658","2512"
"1502712","6392"
"1504320","1863"
"1504362","4467"
"1504429","1485"
"1504443","5735"
"1504508","6525"
"1506999","2998"
"1508661","4332"
"1508675","2909"
"1509767","2787"
"1509787","2733"
"1509788","4816"
"1510938","3394"
"1511354","1215"
"1512201","2126"
"1512235","2288"
"1512685","5009"
"1514041","2643"
"1515091","2943"
"1515725","5685"
"1515935","2272"
"1517260","4023"
"1517470","5593"
"1518812","2206"
"1518861","2624"
"1520453","5536"
"1521783","2635"
"1521848","2264"
"1523483","2114"
"1524137","3979"
"1524930","6596"
"1525366","5035"
"1525552","4242"
"1525890","4549"
"1525915","1624"
"1527186","2310"
"1527679","5251"
"1528071","5893"
"1528100","6019"
"1528854","6651"
"1529233","3607"
"1530509","3140"
"1531663","2305"
"1531901","4371"
"1531930","2724"
"1532503","2480"
"1532957","3730"
"1535108","4460"
"1535109","4677"
"1535438","3622"
"1535616","3493"
"1536044","2794"
"1536048","3436"
"1536053","4170"
"1536410","4070"
"1538403","4509"
"1540133","2660"
"1541149","3322"
"1541160","2935"
"1541995","3375"
"1542344","1758"
"1542852","1625"
"1545660","5145"
"1545754","5727"
"1547234","3497"
"1548603","3157"
"1549572","3458"
"1549920","5570"
"1550312","3226"
"1552224","6416"
"1555064","3708"
"1555093","6464"
"1559547","3915"
"1559549","2006"
"1560139","1016"
"1560747","3541"
"1560779","4015"
"1560985","2993"
"1561768","2781"
"1561770","4235"
"1562568","2719"
"1564349","2691"
"1564367","2876"
"1564585","1880"
"1565958","4078"
"1568338","3296"
"1568346","2953"
"1568816","3144"
"1568911","2958"
"1568921","2513"
"1569923","2321"
"1570728","2587"
"1570989","944"
"1571222","3491"
"1571249","5535"
"1571724","2055"
"1572315","4142"
"1574639","4128"
"1575539","4310"
"1576382","1012"
"1578261","3816"
"1581835","3887"
"1582270","2707"
"1582271","4691"
"1582507","3572"
"1583323","2337"
"1583421","4019"
"1584016","1655"
"1585255","5644"
"1586265","3275"
"1587309","5352"
"1587310","5510"
"1587707","988"
"1588170","3319"
"1588173","3862"
"1588334","3174"
"1588337","1820"
"1588398","4970"
"1588875","2103"
"1588895","1775"
"1590089","2084"
"1591071","3696"
"1591095","2280"
"1591479","4825"
"1592281","2716"
"1592527","2732"
"1592876","1711"
"1593655","1004"
"1594562","3584"
"1594917","3943"
"1595656","4061"
"1596343","2265"
"1596345","6475"
"1596346","2880"
"1596350","3055"
"1596363","6648"
"1596365","3091"
"1598778","2673"
"1598822","4531"
"1598828","3019"
"1600196","5734"
"1600383","2192"
"1600524","1619"
"1601913","3024"
"1602098","3063"
"1602472","4101"
"1602479","5854"
"1602613","4367"
"1602617","2729"
"1602620","3780"
"1604171","6033"
"1604225","2727"
"1604900","1471"
"1605717","5720"
"1605783","2479"
"1605798","6476"
"1606378","4975"
"1606389","3096"
"1606392","2285"
"1606618","3026"
"1610301","5231"
"1610452","3011"
"1610996","3782"
"1611224","3478"
"1612774","2253"
"1613750","3980"
"1614338","6069"
"1614408","4366"
"1614989","3411"
"1615065","3397"
"1615147","2822"
"1615918","2948"
"1617661","6101"
"1618390","2881"
"1621045","4875"
"1621046","5345"
"1621429","2145"
"1621444","3224"
"1621994","2978"
"1622547","2618"
"1622979","2877"
"1623205","3961"
"1623288","3468"
"1623745","5043"
"1624408","1938"
"1624426","6493"
"1625340","1933"
"1625346","2952"
"1626146","5701"
"1626201","3647"
"1629705","3805"
"1630027","2805"
"1630036","5267"
"1630626","4018"
"1631867","5529"
"1632708","2565"
"1634122","3276"
"1634136","5216"
"1637688","2807"
"1637706","3021"
"1637725","3415"
"1638002","6188"
"1638328","4098"
"1638350","4532"
"1638355","6407"
"1640459","3534"
"1640484","3606"
"1640571","4504"
"1641410","3131"
"1641624","5147"
"1641975","4650"
"1643222","4307"
"1645080","3498"
"1645155","6016"
"1645170","3289"
"1646876","3842"
"1646959","3815"
"1646971","5618"
"1646980","4529"
"1646985","1474"
"1646987","3150"
"1647668","5387"
"1648133","6228"
"1648194","5695"
"1648204","5502"
"1649419","3914"
"1649444","5010"
"1649780","4485"
"1650043","2954"
"1650058","3639"
"1650062","2388"
"1650407","3341"
"1650554","4470"
"1653853","1618"
"1654523","4891"
"1655416","3581"
"1655420","2887"
"1655441","6269"
"1655442","2759"
"1655460","3473"
"1656190","3869"
"1657299","4563"
"1657507","3702"
"1657510","5131"
"1658801","6622"
"1658837","3624"
"1659337","3870"
"1659338","4226"
"1660379","5558"
"1661199","6152"
"1661420","2929"
"1663202","6567"
"1663662","4334"
"1665418","5572"
"1666642","4991"
"1666801","6125"
"1667079","3456"
"1667307","3262"
"1667353","3152"
"1667905","3185"
"1668200","1742"
"1669706","5239"
"1669794","4099"
"1670345","4188"
"1671457","3214"
"1671616","2629"
"1672723","3831"
"1672845","2703"
"1673423","4923"
"1673430","2164"
"1673434","3755"
"1673697","3689"
"1673702","3975"
"1674047","5176"
"1674057","3531"
"1674692","2806"
"1674771","6303"
"1674773","3678"
"1675192","2833"
"1675434","2919"
"1675439","2734"
"1679235","1931"
"1679276","5837"
"1680051","5253"
"1682180","4281"
"1682246","5568"
"1683526","6427"
"1683921","3221"
"1684226","6124"
"1684233","4433"
"1684628","2718"
"1684911","5197"
"1686067","3691"
"1686313","2046"
"1686821","5135"
"1687901","3186"
"1690953","4300"
"1691323","2721"
"1691917","4463"
"1692486","2990"
"1692504","5070"
"1694020","5275"
"1695405","4605"
"1698641","5839"
"1698648","4471"
"1699185","2859"
"1699231","3107"
"1699498","3418"
"1699755","4205"
"1700467","4104"
"1700808","3272"
"1700844","3219"
"1700845","5746"
"1701210","3229"
"1701215","3733"
"1701990","3895"
"1702014","5388"
"1702439","3911"
"1703148","6015"
"1703199","5828"
"1705134","6111"
"1706365","4137"
"1706593","3037"
"1706620","5296"
"1707386","3749"
"1707392","3546"
"1711425","4194"
"1713476","4976"
"1714206","5987"
"1714208","2689"
"1714210","4601"
"1714886","2481"
"1714915","5000"
"1716767","4887"
"1716772","2695"
"1716777","3386"
"1718807","2433"
"1719009","4930"
"1719071","3325"
"1720182","3147"
"1720616","3120"
"1721685","2459"
"1723115","2052"
"1723120","2397"
"1723121","4507"
"1723811","3511"
"1726589","5699"
"1726592","6185"
"1726669","3486"
"1727388","4420"
"1728196","3487"
"1730189","3426"
"1731141","4753"
"1731697","4586"
"1731701","6369"
"1732730","6639"
"1733114","4187"
"1734113","2801"
"1735200","4097"
"1735839","5875"
"1735853","5830"
"1735898","3297"
"1737090","5228"
"1740047","2542"
"1740707","2677"
"1742044","5649"
"1742334","5625"
"1742336","3527"
"1742650","6153"
"1742683","2355"
"1743922","2711"
"1744641","5440"
"1745686","5538"
"1748122","3348"
"1748207","3738"
"1748260","5759"
"1753722","6443"
"1753887","4100"
"1754351","2712"
"1754656","6434"
"1756750","2728"
"1756832","2497"
"1757742","4732"
"1757746","4746"
"1757944","4396"
"1758575","4881"
"1758692","2865"
"1758795","4431"
"1758830","3776"
"1760967","3759"
"1762248","3443"
"1764141","3228"
"1764183","3764"
"1764234","3573"
"1764625","5785"
"1764645","5168"
"1764651","3483"
"1764657","2413"
"1764666","5259"
"1766175","5436"
"1767354","5490"
"1767372","6413"
"1767382","5860"
"1769363","5805"
"1770734","5600"
"1772240","2659"
"1772341","3650"
"1772373","4686"
"1772424","3675"
"1772925","3740"
"1778304","2878"
"1781769","3736"
"1781812","2706"
"1781840","4106"
"1783732","4432"
"1783798","5057"
"1784575","3517"
"1785612","5518"
"1787127","4499"
"1787729","2064"
"1787777","2748"
"1788391","3440"
"1788453","5025"
"1790864","5755"
"1790885","3737"
"1790886","3496"
"1791528","5922"
"1791614","4299"
"1791681","6061"
"1798188","3388"
"1798684","6366"
"1798709","4860"
"1800241","4911"
"1800246","5236"
"1800741","3445"
"1802750","6231"
"1805297","2771"
"1809231","3884"
"1809398","6013"
"1813314","2826"
"1813609","4701"
"1814621","4012"
"1815862","4191"
"1816518","5155"
"1816608","5882"
"1817273","4074"
"1817287","6483"
"1817676","4276"
"1821426","4369"
"1821480","3729"
"1821549","4658"
"1821593","3893"
"1821641","5298"
"1821694","4393"
"1822302","4314"
"1822304","2607"
"1823664","6003"
"1823672","6134"
"1827358","2592"
"1827487","3006"
"1828224","4427"
"1829012","4280"
"1832382","2649"
"1832405","2726"
"1833781","4588"
"1833844","3860"
"1836202","4042"
"1836212","5294"
"1836987","3528"
"1837703","4714"
"1837709","5220"
"1838520","5903"
"1838544","3071"
"1838571","4295"
"1839492","3538"
"1839654","3859"
"1840309","5308"
"1840417","3523"
"1842356","5489"
"1843866","5351"
"1844025","5407"
"1845849","3743"
"1845866","4418"
"1847731","3307"
"1847746","5714"
"1848902","3823"
"1850457","6609"
"1853728","3792"
"1853739","4505"
"1854236","4092"
"1854506","5101"
"1854564","4906"
"1855199","5270"
"1855325","3536"
"1855401","4336"
"1857718","4985"
"1857913","6302"
"1858481","5193"
"1859446","3207"
"1859522","5808"
"1859650","3434"
"1860152","3025"
"1860353","4375"
"1862079","3351"
"1865505","6182"
"1866249","3710"
"1869416","4197"
"1869653","4884"
"1869716","4017"
"1870529","3931"
"1870548","6665"
"1872181","5429"
"1872194","5838"
"1872818","6664"
"1874789","4538"
"1876451","3709"
"1877832","5499"
"1883180","5965"
"1885300","5109"
"1885331","4361"
"1886493","3349"
"1890373","3347"
"1891942","4095"
"1894476","4925"
"1897941","3270"
"1899353","3305"
"1900854","5477"
"1900856","2870"
"1900893","3768"
"1900908","4742"
"1904996","4163"
"1905040","5015"
"1905041","4192"
"1906426","3220"
"1907668","3907"
"1909270","4291"
"1910498","3901"
"1911644","4051"
"1911658","5950"
"191181","5525"
"1913178","4440"
"1915581","3385"
"1918806","5212"
"1920849","3718"
"1920945","5562"
"1921064","5196"
"1922679","6130"
"1922777","3589"
"1924394","4094"
"1924429","4025"
"1924435","5702"
"1926992","3367"
"1928335","6005"
"1928337","5894"
"1930294","4151"
"1930315","3439"
"1930371","3876"
"1931435","4145"
"1931533","3588"
"1932718","5079"
"1932767","4173"
"1935179","4115"
"1935902","5760"
"1937118","5021"
"1937149","4558"
"1937390","5067"
"1939659","3923"
"1941600","2638"
"1942120","6295"
"1942798","6658"
"1945062","4043"
"1946421","2761"
"1948150","4567"
"1950135","6275"
"1951216","5162"
"1951261","4181"
"1951264","4851"
"1951265","5931"
"1951266","6560"
"1954701","4093"
"1954780","3894"
"1958043","6344"
"1959332","4546"
"1959438","4144"
"1959490","5348"
"1964418","6267"
"1965065","5980"
"1969062","6385"
"1971325","5892"
"1971352","3479"
"1972571","5713"
"1976000","5495"
"1976009","6557"
"1976633","6569"
"1977739","3824"
"1978480","3940"
"1978532","6207"
"1979319","3910"
"1979320","5061"
"1979388","6558"
"1980209","4195"
"1980929","5616"
"1981107","5607"
"1981115","4756"
"1981677","3578"
"1982177","4733"
"1984153","4962"
"1985019","5106"
"1985966","5110"
"1987018","3603"
"1990314","3515"
"1991245","3287"
"1995304","5086"
"1995341","4551"
"1996211","2863"
"1996264","3477"
"1996310","3953"
"2002718","4651"
"2004420","5487"
"2005156","3422"
"2005374","4609"
"2006810","4289"
"2007360","4461"
"2007418","3306"
"2008006","5330"
"2008009","2908"
"2008562","3983"
"2008602","3699"
"2008633","4469"
"2009643","4489"
"2011159","5813"
"2011971","3177"
"2013293","5579"
"2015381","5671"
"2016940","4908"
"2017020","4416"
"2017038","4777"
"2017561","5457"
"2018086","4788"
"2023587","3853"
"2023690","3794"
"2024432","3886"
"2024469","5217"
"2024519","4085"
"2024544","5033"
"2025667","3590"
"2027140","4294"
"2034031","5831"
"2034139","4132"
"2034761","6608"
"2035630","4165"
"2040560","3575"
"2042432","3441"
"2042568","4814"
"2043879","3412"
"2043900","4907"
"2043900","4889"
"2046090","4861"
"2051879","4324"
"2053463","3913"
"2054790","4553"
"2058107","5062"
"2058673","6632"
"2059255","3889"
"2061712","4384"
"2062969","6538"
"2063781","3653"
"2066133","4715"
"2070776","4033"
"2076220","3488"
"2076850","4913"
"2077851","3521"
"2080374","6506"
"2081178","5250"
"2081194","4387"
"2082197","3669"
"2083355","5788"
"2083355","5215"
"2084093","5822"
"2084970","5941"
"2085957","5809"
"2088003","6513"
"2088714","4776"
"2093109","5768"
"2093270","6110"
"2093990","6158"
"2094064","4273"
"2094155","4478"
"2094762","4189"
"2094877","4603"
"2095649","5515"
"2096673","6255"
"2097307","4404"
"2098627","3726"
"2098628","4303"
"2101341","3978"
"2101441","3874"
"2101473","5011"
"2103254","5608"
"2103267","4808"
"2103281","5624"
"2105044","3933"
"2106361","5679"
"2106476","4081"
"2106529","6524"
"2106550","4426"
"2106739","3574"
"2107648","5066"
"2107835","3178"
"2108546","5420"
"2109184","4468"
"2109248","5598"
"2112131","3778"
"2113681","5272"
"2115295","3690"
"2118624","6489"
"2119383","5645"
"2120120","6367"
"2123146","6400"
"2125435","3407"
"2126355","6281"
"2131532","6613"
"2132285","4296"
"2132415","5148"
"2139843","6378"
"2140203","4744"
"2140371","3045"
"2140373","4965"
"2140379","6424"
"2140577","5542"
"2140619","5807"
"2141751","5753"
"2142955","3912"
"2147550","4068"
"2147728","4743"
"2150139","6606"
"2150332","4348"
"2151543","3540"
"2153963","3793"
"2165859","5732"
"2166616","5670"
"2167266","5622"
"2168910","3735"
"2169322","5448"
"2170299","5460"
"2170593","6010"
"2172584","5764"
"2172934","5192"
"2175927","5152"
"2177683","5173"
"2177771","5144"
"2178941","3338"
"2179116","5576"
"2179121","4096"
"2179136","6118"
"2180411","6000"
"2181931","3806"
"2184339","4225"
"2185503","3171"
"2187115","4155"
"2188560","4473"
"2189240","5612"
"2190367","6181"
"2191671","4208"
"2191701","4419"
"2193185","6570"
"2193215","4740"
"2194499","4707"
"2195548","4488"
"2199543","5488"
"2199571","6299"
"2201221","5114"
"2201251","4455"
"2202750","6073"
"2202928","5989"
"2203939","5423"
"2204379","6183"
"2205697","6075"
"2207050","6138"
"2209418","4272"
"2209764","5405"
"2210769","6190"
"2212008","5540"
"2215395","4843"
"2216240","5008"
"2217458","5829"
"2218003","4594"
"2220408","4126"
"2223990","5442"
"2224026","6148"
"2224073","5156"
"2224455","3392"
"2226417","4879"
"2226519","6272"
"2229499","4568"
"2230358","6232"
"2231489","5749"
"2234003","5620"
"2234155","4213"
"2234222","5037"
"2234261","5754"
"2235108","5918"
"2235902","5637"
"2238050","6025"
"2243389","4305"
"2243621","5264"
"2243973","4190"
"2244901","5268"
"2245084","5906"
"2245195","5054"
"2247432","4751"
"2247476","5709"
"2250234","4203"
"2251281","6552"
"2254131","4177"
"2255372","4261"
"2258281","3924"
"2258337","3809"
"2258345","5428"
"2258858","4304"
"2261331","6423"
"2262227","5850"
"2263944","5292"
"2265398","4624"
"2265534","5322"
"2267998","5801"
"2268016","6372"
"2273657","6223"
"2275990","5279"
"2278388","5229"
"2278871","4704"
"2279339","6595"
"2279373","6105"
"2279864","4492"
"2281159","5400"
"2281587","5482"
"2284766","4306"
"2285752","5247"
"2287655","4037"
"2287715","3861"
"2287861","5353"
"2288044","5707"
"2289538","5376"
"2289920","5537"
"2293276","6323"
"2293640","6338"
"2294076","5690"
"2294189","4477"
"2294449","5663"
"2294629","4858"
"2294677","4472"
"2296697","4840"
"2298416","5020"
"2298820","4016"
"2302755","4021"
"2303110","3900"
"2304517","4342"
"2304771","5023"
"2305051","5971"
"2309021","4948"
"2309295","4548"
"2310332","5994"
"2312390","4508"
"2312718","5640"
"2312890","4619"
"2313197","3835"
"2315200","5022"
"2317225","5787"
"2318360","5186"
"2319580","5589"
"2321187","3771"
"2321549","6011"
"2322441","6113"
"2322603","3864"
"2325989","6647"
"2326087","3904"
"2326554","6036"
"2328549","5311"
"2328749","5098"
"2330312","4313"
"2330546","4866"
"2331143","5190"
"2332579","4924"
"2333784","5705"
"2333804","5647"
"2334649","4436"
"2334733","6422"
"2334873","4435"
"2334879","4309"
"2334896","6559"
"2336960","4654"
"2338864","4656"
"2339741","6368"
"2340650","6491"
"2343371","4379"
"2345567","5180"
"2345737","5559"
"2346744","3744"
"2347569","4136"
"2349460","5269"
"2350496","4857"
"2352488","5491"
"2354196","4974"
"2355495","5409"
"2355540","5169"
"2357263","4072"
"2357291","5340"
"2357547","6553"
"2358891","6415"
"2359024","5653"
"2361509","6643"
"2364841","4653"
"2364949","5507"
"2364975","4647"
"2366450","4536"
"2369135","5693"
"2369396","5097"
"2370034","4223"
"2370248","4598"
"2375574","4608"
"2377396","3948"
"2378281","4652"
"2379713","6519"
"2380331","5464"
"2381111","6549"
"2381249","6389"
"2381941","6254"
"2382009","5121"
"2382396","5396"
"2386278","5841"
"2387222","3627"
"2387413","4476"
"2387433","4462"
"2388715","5416"
"2388759","5140"
"2388821","5225"
"2390237","6230"
"2390361","4781"
"2392261","4405"
"2392326","6145"
"2393787","3929"
"2395385","5150"
"2395417","5076"
"2395421","5672"
"2395427","6217"
"2396566","4456"
"2396701","4818"
"2396721","6220"
"2397535","6172"
"2398231","5982"
"2398249","6034"
"2401711","4642"
"2401715","6086"
"2402157","5729"
"2402927","6563"
"2403021","6478"
"2403029","5111"
"2403419","4996"
"2404153","5479"
"2404181","5449"
"2404311","4607"
"2404425","6288"
"2404461","5105"
"2404463","4196"
"2404738","4768"
"2406252","5377"
"2412568","5553"
"2414766","6437"
"2415174","4853"
"2415464","4878"
"2425486","5177"
"2429074","5480"
"2429414","5096"
"2431286","4888"
"2435166","5610"
"2436386","6103"
"2440362","5676"
"2446108","4105"
"2446502","5001"
"2446980","6635"
"2450186","5126"
"2452042","6548"
"2452254","5927"
"2457282","4980"
"2457282","5026"
"2461126","5516"
"2463288","5465"
"2465140","5953"
"2473602","5721"
"2473682","5219"
"2473794","6009"
"2474024","6252"
"2479478","6597"
"2479800","5526"
"2481198","4759"
"2483260","5453"
"2488496","6610"
"2490326","6488"
"2493486","6297"
"2495118","5613"
"2496366","6141"
"2499414","5520"
"2504614","4946"
"2505294","6646"
"2508258","6458"
"2510894","6487"
"2511190","3942"
"2515030","6331"
"2515034","6328"
"2520512","6592"
"2523600","5203"
"2523692","5240"
"2524674","6167"
"2527186","5630"
"2528814","5337"
"2531258","5641"
"2535470","6528"
"2536428","5408"
"2542420","4278"
"2543508","5587"
"2545118","5389"
"2545186","5566"
"2554274","6494"
"2555736","6361"
"2557490","5517"
"2561572","6325"
"2562232","5911"
"2570858","6107"
"2576852","5896"
"2580928","3883"
"2582008","5188"
"2582496","6436"
"2582802","5818"
"2582846","5456"
"2585078","4514"
"2593224","6642"
"2599226","5478"
"2601160","3944"
"2614684","5159"
"2617828","4125"
"2618500","5765"
"2626350","6421"
"2628260","4212"
"2637276","6350"
"2639254","6271"
"2639344","6195"
"2651924","4166"
"2652092","5832"
"2656122","5374"
"2664258","4540"
"2675914","5900"
"2678152","5657"
"2692904","5527"
"2707858","5421"
"2710826","6530"
"2713180","5862"
"2717822","6572"
"2717860","5766"
"2718492","5335"
"2720680","5874"
"2724064","4365"
"2737050","6053"
"2742544","6449"
"2751390","5689"
"2752200","4836"
"2752688","6545"
"2756032","5724"
"2761578","5643"
"2764784","5940"
"2770480","5845"
"2771372","5282"
"2776074","5354"
"2779318","4873"
"2784512","6091"
"2784678","6026"
"2788710","6001"
"2788716","6225"
"2792728","5093"
"2800038","5745"
"2800240","5680"
"2802144","6108"
"2802154","5978"
"2808680","6054"
"2818348","4627"
"2820852","6186"
"2829458","5113"
"2832470","5149"
"2835536","5719"
"2844798","6219"
"2848292","6284"
"2852460","5853"
"2865802","4604"
"2870612","5733"
"2870708","5811"
"2870756","5947"
"2872462","6619"
"2872718","5887"
"2872732","5650"
"2872750","6329"
"2881698","4803"
"2883512","5486"
"2884018","6637"
"2884206","6045"
"2896036","5283"
"2908228","4266"
"2908446","6157"
"2908856","6266"
"2910274","5590"
"2910904","6566"
"2911666","5897"
"2918436","6166"
"2920808","6178"
"2935476","6237"
"2937898","6117"
"2944454","4953"
"2955096","5870"
"2955316","6268"
"2965412","6607"
"2969656","4855"
"2975578","5642"
"2980516","5970"
"2980648","5692"
"2980706","5674"
"2981768","5626"
"2987732","5273"
"2991296","5604"
"2991316","5985"
"2992146","6142"
"2994832","6094"
"3007302","6264"
"3011894","6256"
"3013588","5790"
"3014666","5737"
"3019620","6334"
"3042408","5836"
"3045616","6098"
"3058674","6300"
"3062976","6373"
"3064298","6649"
"3066242","4739"
"3074694","5263"
"3074732","6100"
"3076658","6588"
"3077108","6032"
"3077214","6226"
"3078718","6246"
"3079380","6265"
"3086442","6459"
"3089326","6143"
"3089388","6006"
"3097084","5349"
"3097204","5826"
"3100510","4566"
"3100636","5849"
"3103576","5119"
"3106846","5652"
"3110960","5678"
"3118958","5175"
"3120408","6440"
"3122122","5861"
"3125324","5817"
"3128900","6600"
"3138192","5835"
"3139086","6341"
"3145220","6583"
"3148348","6534"
"3149038","6425"
"3152098","5418"
"3152624","6357"
"3168230","6430"
"3169706","5756"
"3170832","6584"
"3175038","5599"
"3183630","5085"
"3184934","6147"
"3186838","5157"
"3195644","6292"
"3203606","6565"
"3205376","6364"
"3235888","6518"
"3236120","6419"
"3252208","6082"
"3253930","6370"
"3257692","5468"
"3263614","6348"
"3268668","6644"
"3278330","6418"
"3284618","6247"
"3291148","6469"
"3294200","6499"
"3307774","5668"
"3316948","6472"
"3316960","6066"
"3321254","5895"
"3322364","6633"
"3322420","5280"
"3322940","5804"
"3328716","6501"
"3332064","6611"
"3334794","5957"
"3368222","6581"
"3368814","6179"
"3387648","6527"
"3397082","6163"
"3397884","6470"
"3398268","6304"
"3416742","5597"
"3416744","6409"
"3421270","5594"
"3427056","6210"
"3430042","6330"
"3430416","6532"
"343727","6120"
"3440298","6386"
"3442006","6128"
"3448098","5142"
"3457342","5458"
"3460252","6628"
"3464902","6614"
"3469518","5327"
"3472226","6278"
"3478232","6661"
"3479316","6139"
"3480446","6283"
"3480796","6495"
"3483194","6509"
"3487994","6438"
"3488710","6510"
"3499048","6258"
"3504048","5730"
"3504064","5194"
"3515892","5214"
"3521332","5992"
"3528906","5307"
"3529198","5810"
"3560546","5633"
"3565264","6263"
"3570168","6180"
"3576084","6050"
"3598222","6551"
"3612616","6007"
"3622592","6388"
"3623726","6410"
"3630276","5936"
"3638604","5450"
"3655522","6198"
"3659388","6466"
"3661298","6227"
"3661798","6490"
"3671900","6571"
"3682448","6502"
"3704352","6291"
"3707106","6612"
"3707396","6261"
"3711622","6197"
"3713166","6504"
"3715320","6375"
"3717016","6667"
"3720788","6109"
"3720802","5847"
"3729920","5780"
"3742378","6412"
"3764966","6399"
"3777462","5619"
"3800012","6208"
"3804984","6307"
"3824458","6390"
"3832158","5899"
"3844362","6356"
"3850214","6479"
"3850590","6601"
"3856042","6132"
"3862750","6447"
"3877674","6316"
"3878542","6342"
"3921852","5956"
"3966404","6355"
"3969208","6393"
"3971202","5848"
"3983072","5791"
"3992752","5726"
"4000768","6259"
"4026600","6336"
"4044364","5935"
"4046784","6457"
"4056574","6040"
"4056738","6222"
"4114744","5924"
"4145324","6229"
"4150316","5993"
"4171032","6277"
"4171544","6282"
"4191054","6093"
"420238","1674"
"4216934","6048"
"4226388","6343"
"4247740","6156"
"4265878","6260"
"4270516","6383"
"4299406","6023"
"4359416","6365"
"4392438","6187"
"4428814","6279"
"4437640","6426"
"4450396","6482"
"4466936","6296"
"4472596","6593"
"4498966","6521"
"4594834","6660"
"4627404","6235"
"4714032","6294"
"4767274","6634"
"4780834","6321"
"4858280","6636"
"4895704","6376"
"4897214","6404"
"4979652","6537"
"53285","474"
"598828","6627"
"895587","6582"
